datetime,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston,Beersheba,Tel Aviv District,Eilat,Haifa,Nahariyya,Jerusalem
2013-08-21 12:00:00,286.3,285.425,289.04,286.73,290.14,289.72,300.0,300.73,287.18,293.03,292.93,295.21,296.31,293.19,294.2,291.48,292.05,295.07,290.2,294.89,291.02,297.88,292.98,301.48,287.58,291.75,291.38,296.61,292.53,292.56,305.977,304.66,313.15,302.752,301.752,304.352
2012-12-18 06:00:00,275.93,282.15,285.72,279.42,285.34,285.7,279.56,279.86,269.31,269.9,284.08,284.78,289.61,275.57,266.92,278.2,276.58,286.45,277.88,285.28,280.22,289.39,284.98,293.0,284.39,280.99,280.42,278.76,270.49,273.87,288.15,288.15,285.03,287.59,287.59,283.02
2013-05-22 15:00:00,282.03,282.2,285.9,280.87,290.65,289.5,294.71,297.53,286.28,284.31,298.98,298.65,299.89,291.47,287.67,294.38,294.86,297.71,293.65,298.84,299.12,299.35,297.02,299.84,298.76,294.37,297.39,299.1,286.62,295.07,296.2,298.45,308.15,294.7,295.37,298.19
2014-11-12 17:00:00,275.087640128,273.106666667,285.715,275.656666667,286.59,287.457333333,284.340666667,290.173333333,274.356666667,255.807333333,280.849,276.457333333,283.848333333,267.890666667,267.623333333,273.065,271.824,278.015,274.548333333,289.865666667,275.532333333,295.298333333,292.723333333,299.39,279.824,277.590666667,290.273333333,288.813672982,279.528024557,285.057333333,286.457,293.67,298.54,293.15,293.15,288.406666667
2013-06-23 18:00:00,289.99,293.49,296.7425,293.3075,294.75,293.968,305.1928,308.098,300.398,296.27925,303.2775,306.255,305.78675,303.668,296.2005,305.7055,297.248,304.7925,302.3325,300.603,301.563,300.645,300.49175,302.78425,302.335,296.32425,300.51675,302.39925,291.54,300.0655,298.2915,299.655,302.4516,297.16025,297.16025,297.51025
2017-01-01 13:00:00,274.13,275.44,280.34,273.26,279.24,280.79,278.97,285.54,274.31,266.08,286.17,280.68,290.61,268.75,268.34,268.86,266.06,280.91,268.73,280.16,269.46,288.3,277.79,294.17,272.4,272.55,277.15,277.3,269.32,275.07,285.996,289.15,286.37,287.55,287.61,289.15
2016-09-13 12:00:00,282.79,283.13,286.02,282.34,290.09,290.48,295.11,297.85,283.28,282.45,296.16,295.74,296.99,293.6,285.16,289.42,290.25,291.2,286.58,293.98,287.8,299.32,293.86,299.57,288.88,288.38,289.99,289.06,286.83,288.83,303.989,305.51,308.15,306.75,306.15,305.42
2014-05-13 19:00:00,292.64,298.09,301.26,294.77,300.418,305.45,296.41,300.78,279.018,280.88,289.97,291.04,295.0,286.568,283.59,286.81,288.05,303.4,293.88,302.35,302.68,302.55,304.24,302.62,303.668,291.73,294.9,296.818,289.63,287.318,290.468,292.668,299.66,291.88,289.12,289.768
2016-04-04 16:00:00,283.47,282.04,285.68,281.63,288.002076821,286.05,289.69,291.399459459,286.37,287.78,290.503647932,291.594414414,293.207828738,287.050132345,273.625246423,288.016468096,274.93748211,293.841761589,278.605264271,292.202215474,271.754418235,294.745073918,292.705541722,296.764128828,282.075161718,269.08,284.99989404,277.49,267.89,268.96461008,289.205,293.01,303.64,298.15,298.15,292.92
2015-11-13 21:00:00,283.53,287.228616515,289.424078357,286.219557883,297.333900979,296.689610937,290.203146511,297.103685571,285.272981502,286.332339499,291.552133152,291.894784676,292.258826087,288.635163656,279.611052488,287.342072525,281.418550075,289.15,282.710002716,289.452219959,278.412296397,297.067341841,290.661355426,302.381200109,280.809019448,279.15,285.651010595,284.9,280.47,286.254076944,284.165,289.15,292.15,297.415,297.415,290.765494268
2016-02-01 10:00:00,276.63,276.517583401,281.474143826,277.223301695,281.853516081,284.171181658,277.446715952,282.635122084,279.484948454,269.493832587,281.861788043,280.696065217,291.805655482,276.724324711,269.236257635,278.19322499,272.625213257,288.16814538,275.848027425,287.022428103,276.38519886,283.107875513,283.148534903,294.041781182,284.42036635,276.87,279.519792499,276.37,276.81,279.278060837,287.708,290.58,290.66,289.15,289.15,290.55
2014-07-16 04:00:00,295.15,300.69,293.8,297.11,293.87,293.35,307.91,305.47,295.78,289.64,299.59,299.4,298.39,293.57,288.66,289.31,289.64,292.15,287.19,294.98,289.56,297.66,293.14,299.82,289.52,289.15,295.9,296.15,291.45,296.98,295.519,297.75,298.76,298.669,298.669,296.219
2014-04-04 08:00:00,280.39,280.87,283.44,280.7,284.0,283.13,283.76,284.6,274.1,271.87,294.64,284.72,295.87,276.62,270.74,286.17,277.05,293.79,283.85,290.56,275.49,290.1,291.39,296.02,283.83,275.13,279.55,279.21,270.47,275.14,290.399,293.08,291.282333333,290.899,290.899,292.81
2015-07-15 19:00:00,293.5,296.08,298.86,295.14,299.04,297.25,309.01,310.04,298.92,300.46,305.92,307.24,307.09,301.42,300.03,302.09,296.34,304.59,299.66,303.96,295.99,305.49,302.75,301.19,296.52,292.63,298.41,298.84,292.52,301.06,296.714,299.21,308.15,304.26,298.264,299.24
2012-10-05 19:00:00,288.12,291.63,293.26,287.45,294.87,296.78,303.52,306.4,297.64,280.55,303.5,301.67,301.5,286.97,281.78,300.0,298.04,299.48,297.39,299.01,296.56,300.54,298.26,303.98,295.54,293.2,297.02,296.07,287.34,290.21,296.48,299.02,301.49,298.1,298.1,295.4
2016-04-03 00:00:00,287.4,292.47,294.8,290.18,297.96,294.05,299.15,300.61,289.62,290.15,295.01,292.07,293.59,289.48,274.01,285.35,274.42,287.81,275.46,287.93,272.8,295.72,289.65,301.53,275.0,274.05,284.9,284.71,277.31,280.01,284.972,287.76,290.572,293.022,293.022,287.63
2016-06-01 23:00:00,292.19,298.81,300.74,296.4,297.89,294.9,309.84,311.47,294.01,295.94,302.21,299.54,298.36,300.47,290.89,298.15,299.18,298.21,296.31,298.25,297.11,301.58,300.13,301.3,302.03,291.99,299.5,298.69,298.14,291.79,289.291,296.53,295.591,300.93,296.091,296.47
2013-01-28 19:00:00,277.455,277.87,283.68,277.915,283.3525,285.295,288.46,289.63,284.46,283.645,296.7,294.215,296.8925,285.1,273.11,275.34,272.61,286.0375,280.3475,284.03,275.4875,292.9825,280.9225,299.1175,276.87,273.0075,273.985,274.3725,263.985,271.9425,284.83,286.8025,292.15,287.3675,287.3675,283.995
2015-06-18 22:00:00,289.293,295.939333333,291.872666667,294.106,302.689333333,301.722666667,310.556,315.772666667,305.389333333,298.322666667,300.256,299.606,301.039333333,298.056,296.422666667,297.889333333,292.472666667,303.406,300.239333333,301.322666667,294.122666667,306.706,299.539333333,304.156,297.972666667,292.822666667,294.089333333,293.093,298.543,293.072666667,289.893,291.293,295.643,298.143,298.143,292.822666667
2016-08-27 14:00:00,290.52,289.0,289.45,289.15,290.78,292.21,295.46,298.67,288.22,287.71,299.0,298.15,298.81,295.87,290.19,299.45,294.76,300.63,296.79,299.71,298.09,301.72,302.04,303.31,297.35,295.31,300.03,298.9,294.73,299.8,304.434,306.45,311.66,309.4,308.15,306.47
2015-03-12 17:00:00,282.996333333,285.004666667,286.704666667,285.213,288.104666667,290.713,288.046333333,295.013,283.504666667,282.971333333,290.329666667,287.679666667,287.829666667,292.504666667,285.063,286.171333333,276.413,290.471333333,281.738,294.438,274.579666667,297.604666667,289.204666667,302.071333333,279.188,273.088,278.954666667,277.304666667,269.504666667,273.813,284.504666667,284.871333333,286.279666667,290.154666667,290.154666667,285.104666667
2015-07-30 21:00:00,300.84,309.47,302.1,303.86,303.47,300.79,311.53,311.92,294.72,304.35,309.58,311.74,310.46,303.09,301.5,304.86,303.47,304.88,302.55,307.17,302.1,306.0,307.16,305.83,302.67,301.99,297.46,298.61,301.83,301.4,294.7,299.2,309.79,299.95,299.95,298.97
2013-06-11 15:00:00,284.99,283.88,286.68,284.06,290.09,289.88,305.46,302.44,299.1,298.71,298.8,301.32,300.87,294.03,289.92,293.52,293.98,296.33,294.63,295.58,291.555,302.15,296.47,302.71,293.99,288.58,293.4,293.57,294.515,293.33,300.393,299.08,306.54,297.59,297.59,298.15
2012-10-28 04:00:00,280.26,282.91,288.16,282.65,295.38,293.0,286.93,294.96,274.55,272.31,285.32,281.49,285.67,275.16,273.62,278.62,279.19,280.9,277.205,289.02,281.15,295.01,288.79,295.77,285.22,281.37,288.78,289.4,284.97,282.91,291.48,292.09,294.8,295.17,295.17,292.75
2014-09-01 13:00:00,285.89,282.948666667,287.948666667,285.315333333,289.398666667,287.748666667,290.232,295.848666667,289.465333333,282.632,298.798666667,299.265333333,298.882,298.315333333,290.782,297.382,295.515333333,297.048666667,295.315333333,296.932,295.115333333,300.598666667,298.115333333,302.098666667,294.898666667,294.148666667,295.198666667,297.07,294.09,294.148666667,300.245,303.25,312.15,305.15,305.15,301.415333333
2017-06-07 04:00:00,293.06,295.03,290.25,295.32,291.09,290.41,308.13,307.9,296.35,291.36,297.65,299.55,298.06,293.8,292.15,292.86,289.45,292.94,292.92,295.59,287.96,296.81,294.97,295.51,286.72,285.88,286.01,284.76,284.15,283.65,287.147,292.71,298.15,291.23,291.35,292.76
2013-06-23 02:00:00,291.555666667,293.155666667,291.955666667,294.455666667,295.922333333,293.336666667,303.253333333,305.439,299.876666667,292.655666667,303.722333333,304.622333333,303.83,303.372333333,295.326666667,298.805666667,295.186666667,298.963333333,299.975666667,296.926666667,296.189,298.73,296.755666667,298.422333333,295.789,293.683333333,296.536666667,295.06,292.489,294.655666667,290.475333333,294.175666667,298.312,298.839,298.292,292.358666667
2015-12-07 05:00:00,280.169097804,282.81,286.62,283.66,288.33,288.07,279.48,287.87,272.93,277.48,283.44,280.88,284.41,275.97,273.09,280.17,273.65,280.63,279.21,282.12,271.25,288.83,276.99,298.15,273.35,274.257601942,275.07,276.220083969,273.889966813,276.87,277.196247879,282.135285714,279.287071429,281.741089286,281.741089286,281.950727479
2017-06-04 18:00:00,287.14,287.15,292.8,286.83,293.28,290.96,307.33,306.37,298.55,295.49,301.76,300.42,301.88,298.94,302.37,302.14,303.34,298.36,301.9,296.86,299.03,302.31,302.45,301.6,296.64,288.63,295.83,292.0,294.15,294.82,296.31,297.59,308.39,297.15,297.15,297.54
2016-12-24 03:00:00,273.48,276.61,282.79,275.02,286.78,288.07,282.9,287.28,278.74,275.67,290.86,284.4,294.7,276.79,274.35,277.44,274.48,287.65,275.93,286.15,274.15,289.68,280.24,297.28,275.39,275.15,275.56,276.86,273.45,274.43,277.878,284.15,284.128,290.028,290.028,284.15
2015-10-31 00:00:00,285.801601689,289.15,299.76,289.04,301.55,299.15,295.5,297.75,282.57,282.83,298.81,291.82,296.79,281.14,282.89,286.16,283.16,287.15,281.81,288.16,282.55,294.72,286.06,299.82,281.01,279.289712451,283.45,283.530336922,277.148857546,282.37,284.916737469,292.974264178,288.13604954,295.734305097,295.734305097,292.15
2013-03-29 19:00:00,285.55,286.15,288.77,285.31,291.61,291.96,296.94,299.62,293.31,287.64,292.98,293.67,295.04,287.54,278.9,284.22,282.3,287.54,280.86,287.77,282.43,291.57,285.35,295.59,278.48,279.77,281.45,282.45,282.01,281.33,286.6,291.33,297.8,288.6,285.37,288.15
2017-04-17 08:00:00,282.57,283.44,286.56,284.75,286.84,285.55,295.96,290.94,288.15,282.29,293.51,294.52,293.79,286.97,283.09,287.17,282.64,290.91,286.97,287.9,282.66,290.32,290.44,296.65,288.58,282.62,291.51,290.82,280.51,290.9,296.016,294.03,296.18,292.75,292.69,293.91
2014-04-05 14:00:00,279.85,281.4,280.55,280.27,282.85,283.58,283.6,286.04,280.3,276.02,287.18,283.85,289.04,277.34,271.74,279.47,276.33,280.74,276.55,284.09,274.62,295.36,289.36,299.45,276.19,272.84,283.46,283.25,277.4,278.42,295.228333333,298.88,296.078333333,291.528333333,291.528333333,299.75
2017-07-24 03:00:00,294.64,297.52,293.85,294.65,298.16,296.24,312.02,303.33,296.8,299.25,302.02,304.15,301.95,302.13,292.3,299.18,294.96,298.1,296.43,299.37,295.25,298.8,295.44,301.9,293.15,294.4,295.07,295.99,291.77,291.24,293.074,299.64,303.15,300.474,300.474,299.67
2015-07-24 02:00:00,295.73,297.75,293.49,295.42,298.59,296.15,308.2,310.39,299.85,300.78,303.25,305.64,302.57,300.51,297.3,298.26,295.82,296.5,295.29,297.57,296.34,296.99,296.91,301.1,292.45,293.54,292.38,294.61,292.19,293.89,291.134,298.59,296.134,303.15,299.483,298.6
2013-07-19 22:00:00,295.98,298.34,299.41,298.61,300.54,297.49,314.16,312.99,297.7,301.86,303.82,308.11,306.88,308.24,306.39,306.94,305.35,300.66,306.73,303.77,305.42,303.15,302.26,295.7,304.55,306.31,307.01,307.97,301.01,300.62,293.059,298.15,293.508,296.958,297.258,292.258
2015-11-16 03:00:00,278.12,279.038311223,284.402447661,278.011913521,287.986478334,288.733437014,285.937321856,286.676563623,278.382080344,280.042133206,294.493959538,286.024944578,290.949262651,286.457783275,283.213219647,285.859239865,284.222530671,280.235106665,280.709851395,281.874184191,283.369646847,292.015368332,280.586371094,298.773671988,283.438709987,280.669267683,283.816791225,282.29,277.43,281.18697079,287.759,293.15,295.15,296.809,296.809,293.664277235
2013-07-16 21:00:00,296.62,300.59,294.87,299.55,301.34,299.57,313.51,315.07,290.13,292.23,296.18,295.78,302.69,302.97,303.26,305.65,302.34,305.57,308.76,301.65,301.5,301.07,302.4,301.43,305.48,304.31,306.24,306.66,305.56,302.31,293.398,299.15,301.849,298.598,298.598,294.898
2013-01-29 07:00:00,276.466,276.934333333,281.740666667,277.186,270.474,278.766,265.799,274.557333333,273.699,267.749,294.932333333,294.040666667,294.657333333,288.766,274.699,289.032333333,277.682666667,286.499,287.399,281.301,271.621,290.790666667,280.574,295.299,275.292666667,270.976,271.559333333,276.640666667,258.056,273.457333333,286.267666667,285.374,280.224,288.032333333,288.032333333,281.656
2015-07-22 12:00:00,286.94,287.67,288.88,286.35,293.66,294.05,299.22,300.36,289.81,287.45,298.16,299.39,298.79,291.41,291.37,293.36,292.1,296.31,290.94,296.63,290.96,300.15,296.42,300.62,289.09,289.82,293.42,293.32,290.3,294.88,307.905,305.85,314.15,310.3,307.15,305.95
2017-09-03 20:00:00,299.02,302.86,304.9,299.71,307.79,299.4,308.77,308.05,303.39,307.24,306.03,307.09,305.04,302.32,301.22,303.99,300.14,301.54,299.98,300.69,296.71,303.01,300.97,305.37,293.79,293.56,294.56,293.98,286.15,289.22,296.392,301.71,306.39,302.15,302.15,301.76
2014-07-11 18:00:00,294.93,296.53,293.37,295.63,297.3,298.04,304.9,308.48,301.62,301.88,303.84,306.15,306.29,300.15,297.13,302.63,300.39,306.73,299.15,303.65,298.36,304.35,302.14,305.15,299.82,296.04,302.93,301.54,297.3,297.86,297.734,300.15,311.15,298.684,298.684,297.684
2016-03-19 09:00:00,279.63,283.4,284.54,281.71,287.17,287.98,286.49,289.5,274.8,266.29,285.58,278.97,290.22,272.54,270.55,277.54,275.02,284.44,277.48,287.9,270.67,292.44,286.14,296.4,273.72,269.32,275.23,275.27,265.41,271.51,291.067,296.33,294.76,292.15,292.15,296.02
2016-02-15 07:00:00,276.44,285.33,288.37,283.86,291.88,287.23,289.51,287.62,279.8,273.06,284.53,287.37,290.02,273.31,265.35,270.98,265.65,274.15,266.08,275.4,265.56,283.16,270.95,294.01,266.11,261.24,263.07,261.85,250.58,254.97,282.362,292.18,291.17,292.15,292.15,292.58
2012-10-08 20:00:00,289.69,294.13,292.25,292.46,297.66,297.08,300.0,305.62,286.78,283.27,286.99,284.59,291.58,285.48,283.48,285.07,282.73,287.78,281.86,289.86,282.15,303.0,286.87,300.77,280.58,281.87,283.68,284.59,283.52,285.62,295.37,296.61,298.15,296.8,296.8,294.0
2013-11-05 02:00:00,276.525333333,279.892,287.359333333,279.417666667,284.542666667,283.301,278.784333333,290.033666667,283.650333333,271.375333333,291.875333333,288.325333333,294.367666667,285.867,275.375333333,284.576,284.334333333,285.258666667,282.742,283.534333333,280.676,292.933666667,279.367,298.142666667,276.500333333,277.925333333,273.258666667,276.534333333,270.933666667,275.392666667,285.542666667,289.517666667,289.417,297.408666667,297.408666667,286.583666667
2014-05-09 08:00:00,283.62,283.19,286.6,282.86,286.98,286.15,293.59,291.3,279.44,276.75,296.61,291.81,297.2,287.17,287.12,293.42,291.68,294.53,295.37,294.0,290.93,295.44,289.74,298.74,289.66,285.65,286.59,285.9,282.27,285.38,293.371,295.56,300.15,294.798,288.15,292.572
2017-02-01 22:00:00,275.63,278.17,286.22,279.52,292.59,291.99,289.28,294.4,288.66,271.02,300.78,298.82,298.97,278.49,264.53,279.86,275.54,287.4,277.17,293.59,273.75,295.5,293.88,296.77,275.4,274.54,280.51,279.65,264.5,278.03,276.326,281.71,284.15,286.551,286.551,281.5
2015-09-05 16:00:00,283.66,285.12,289.75,283.97,293.82,294.63,299.38,301.07,293.67,296.72,304.71,304.5,302.51,303.43,300.54,304.35,297.56,305.75,301.81,300.65,297.76,301.86,298.95,304.34,300.75,298.82,299.51,297.47,298.31,296.84,303.475,301.43,309.15,304.91,301.15,301.48
2015-12-03 20:00:00,283.72,280.173064584,287.256798956,282.876190243,294.414157456,296.157778068,284.357176112,291.021008144,280.784660854,279.965040265,289.78,288.62,289.55,281.65,273.95,279.98,274.48,281.15,274.98,282.35,280.04,290.32,282.45,299.58,276.482100346,278.75,281.57,282.15,278.15,280.49,284.903,287.15,291.66,291.253,291.253,287.15
2013-01-12 04:00:00,272.15,275.69,280.715,275.03,282.0,284.225,278.74,284.16,275.29,276.735,279.78,283.23,285.97,283.15,274.05,285.47,277.38,291.15,279.74,289.72,275.94,290.15,286.98,296.99,277.57,276.38,277.04,275.02,271.07,273.08,276.83,282.15,277.77,282.82,282.82,278.12
2015-03-11 21:00:00,282.144,282.9565,286.894,283.594,291.8815,293.919,289.5815,297.0315,288.194,287.0315,290.944,291.6815,289.819,294.0065,283.694,290.0815,274.5315,289.469,284.619,295.644,276.5315,296.8315,294.819,300.5815,283.144,277.694,283.269,281.194,278.5565,279.4815,290.3315,289.619,294.7065,290.369,290.369,291.0065
2016-01-19 00:00:00,281.626981605,283.07,289.21,283.68,289.53,289.24,289.72,291.22,281.56,281.56,290.29,280.82,288.07,268.48,254.51,263.97,258.65,267.15,259.93,272.82,262.81,284.32,271.8,289.58,260.86,263.63259295,266.23,267.08185424,261.20656237,266.62,280.567484278,285.227909683,281.432609226,288.539475346,288.539480815,285.673555219
2015-12-31 21:00:00,273.516100629,276.59,282.56,277.11,289.51,290.26,279.99,287.22,275.24,269.85,285.53,283.04,285.8,277.0,264.83,273.47,270.53,276.19,272.17,287.99,272.72,300.86,289.72,301.26,273.91,274.37,280.8,281.026831147,272.888334525,278.56,283.369832022,287.116237836,287.920463652,290.242466733,287.6878821,287.179988542
2016-02-29 14:00:00,278.935865656,279.9,282.1,278.89,286.23,285.79,284.49,284.48,274.92,279.16,289.52,283.66,289.38,275.29,270.16,274.14,274.59,281.63,275.88,283.24,273.58,284.13,284.55,291.15,277.52,271.680030928,282.88,281.787461538,272.680130031,282.32,293.399329915,301.454456672,303.558010695,298.932848296,298.932848296,301.761847418
2017-10-21 09:00:00,281.14,282.15,284.44,280.34,289.83,289.68,290.55,293.18,288.15,284.49,295.03,295.21,295.95,290.64,290.58,289.6,289.69,282.56,285.41,283.25,284.24,295.38,281.33,298.92,280.56,282.07,280.49,282.51,283.78,281.68,297.828,299.15,300.15,298.56,298.62,299.15
2014-09-02 19:00:00,288.39,291.999,293.799,290.815333333,300.048666667,299.815666667,308.082,309.315333333,303.015666667,298.332333333,304.448666667,307.332,302.465333333,300.099,296.665666667,298.565666667,297.198666667,303.132,297.015333333,305.315666667,292.932333333,305.532,306.349,302.882333333,300.099,296.148666667,302.032,304.7,301.16,298.632333333,293.451,299.87,306.89,298.25,292.051,295.515333333
2014-05-06 14:00:00,282.224,282.284666667,285.474,283.221333333,286.774666667,287.914666667,285.924,290.507333333,285.374,285.607333333,293.857333333,296.524,297.15,295.528,282.890666667,292.798,280.040666667,296.391333333,288.158,296.798,283.148,298.908,294.440666667,300.074,286.507333333,286.15,288.211333333,286.740666667,281.157333333,284.307333333,299.174,296.707333333,301.974,294.490666667,294.490666667,299.540666667
2014-03-07 16:00:00,278.4,282.35,283.48,282.92,287.54,288.1,288.41,290.23,283.12,275.05,286.71,282.84,287.56,285.72,273.39,280.65,275.33,282.15,279.15,280.85,273.9,280.15,275.86,298.43,278.15,272.42,274.7,272.71,267.29,273.64,295.547,295.66,294.680333333,294.080333333,294.080333333,296.15
2016-04-04 21:00:00,286.425774122,285.95,293.06,285.21,297.42,295.64,300.11,303.37,295.15,293.83,299.65,300.87,299.72,291.99,276.08,291.56,274.6,298.31,276.888373635,297.03,273.68,297.577058824,297.78,300.124257699,276.61,271.130135453,284.16,276.925526935,270.697865044,271.72,286.046675017,289.76483045,297.275899806,292.258972872,292.258972872,289.835403538
2016-06-18 22:00:00,285.84,289.98,300.46,287.47,307.71,302.78,310.93,316.1,307.82,306.15,306.76,309.0,304.94,303.94,303.01,304.82,302.21,302.83,303.79,298.42,303.01,298.452,300.58,300.67,301.29,302.22,300.32,299.88,298.37,294.93,293.202,299.73,299.102,302.59,298.702,299.96
2013-09-10 04:00:00,291.53,295.24,291.32,291.21,291.87,292.65,294.3,297.13,294.73,288.21,297.04,302.55,299.16,299.61,298.46,299.69,302.2,296.55,300.3,295.06,293.53,297.37,294.16,299.75,293.84,289.44,292.26,292.46,288.29,286.92,288.029,295.83,299.15,294.79,295.11,288.191
2016-10-09 02:00:00,282.466,288.641,290.191,288.316,290.191,289.891,288.391,296.591,282.691,279.991,296.141,290.216,298.041,283.166,275.216,283.391,286.691,288.916,282.991,294.466,282.316,296.191,292.566,299.741,282.691,283.691,289.641,291.316,286.916,290.491,285.316,287.466,290.191,299.166,299.166,287.716
2015-02-01 20:00:00,278.82940146,276.509,287.625666667,279.259,292.992333333,293.359,286.884,289.100666667,274.217333333,268.467333333,294.134,284.659,296.275666667,271.817333333,264.334,279.742333333,270.850666667,282.959,275.509,285.292333333,265.825666667,293.650666667,285.159,297.409,274.442333333,263.809,273.375666667,272.123375855,259.953616717,270.534,278.819,285.513719969,283.644,288.252826224,278.760546716,280.700666667
2017-02-12 13:00:00,273.38,274.04,282.15,273.33,283.23,281.84,283.71,288.97,282.36,273.44,293.15,291.15,294.52,280.14,271.95,281.16,275.35,293.44,281.85,291.15,274.15,286.65,288.16,291.27,282.98,269.59,276.54,273.39,258.82,267.46,283.931,288.27,292.05,287.74,287.97,289.19
2017-07-19 23:00:00,296.01,299.65,298.99,297.59,302.99,300.46,301.6,309.26,306.41,306.94,309.05,308.86,305.85,306.54,293.43,308.87,301.25,301.67,303.39,306.15,303.72,303.43,302.89,303.64,302.86,301.58,304.57,304.65,299.49,304.23,295.808,299.15,299.058,300.008,300.008,299.15
2015-07-05 02:00:00,301.41,306.43,295.73,303.13,296.91,293.2,310.17,310.67,294.75,297.05,301.9,304.0,301.0,297.86,298.12,297.32,295.3,293.61,295.07,298.51,295.31,298.56,296.7,301.95,293.35,293.78,292.86,293.48,292.88,290.01,286.912,296.03,292.562,300.93,296.512,296.12
2016-02-05 17:00:00,279.76,279.06,281.52,278.98,289.13,289.89,280.29,285.79,270.63,273.5,284.78,284.12,286.32,272.47,265.64,274.55,272.43,278.15,275.93,279.65,274.4,283.58,279.51,290.82,272.36,272.73,276.46,273.59,269.14,272.67,283.56,289.89,295.44,291.285,291.285,289.85
2016-03-02 08:00:00,280.65,281.85,286.756624965,280.04,286.952488815,286.300217548,289.064194005,288.124970297,283.003132075,280.612131761,286.867668449,281.565134508,290.446038462,269.801957582,264.437082813,269.922119332,265.449096774,274.99791309,267.678309398,282.158646454,266.586074776,292.400839074,284.737363685,291.321625099,271.710968167,262.97,286.875434505,283.71,262.42,279.002779098,294.406,300.43,300.08,296.15,296.15,300.48
2013-07-29 08:00:00,289.25,284.78,287.06,287.31,289.77,289.14,299.74,303.9,291.11,287.92,297.08,295.82,300.14,288.42,284.4,286.89,286.25,291.82,284.62,293.88,285.54,297.06,294.24,298.53,291.18,292.25,294.1,292.0,292.25,292.14,304.886,304.66,305.93,302.416,301.516,302.716
2017-04-04 01:00:00,284.04,286.59,295.28,284.82,290.66,289.66,292.58,301.53,287.95,284.36,299.43,297.5,300.16,287.84,283.43,289.15,283.86,290.49,290.18,292.25,283.15,296.84,288.7,299.15,288.46,284.15,287.14,284.68,277.12,282.43,281.745,286.15,290.15,290.795,290.795,286.15
2013-08-14 20:00:00,294.7,299.64,299.77,298.64,298.63,297.28,311.15,313.07,299.29,294.05,308.31,309.1,309.74,298.99,295.95,298.7,293.46,303.03,299.77,302.44,292.87,307.97,303.41,304.59,297.46,290.06,299.47,297.41,295.54,295.62,291.768,300.15,301.75,295.287,296.787,292.637
2013-01-08 21:00:00,278.003333333,283.58,285.323333333,282.64,290.646666667,288.693333333,286.76,287.66,279.44,282.736666667,285.39,284.973333333,286.613333333,281.276666667,274.313333333,278.946666667,276.39,280.566666667,274.53,284.916666667,274.323333333,288.116666667,282.826666667,297.893333333,273.323333333,273.116666667,277.613333333,278.533333333,259.8,273.186666667,284.82,286.15,284.4,287.55,287.55,284.13
2016-06-12 10:00:00,285.09,281.81,287.21,284.31,288.3,285.63,298.71,297.07,286.71,289.54,298.43,298.66,300.02,294.73,290.4,297.22,290.23,295.09,295.61,296.44,289.39,297.387,292.92,298.71,295.06,286.61,297.93,295.86,283.97,290.39,302.837,304.65,302.037,304.82,295.937,305.01
2016-03-09 10:00:00,279.801012553,281.15,284.0,279.26,285.25,282.5,285.61,283.72,274.06,270.16,289.58,288.8,294.8,285.01,275.93,288.65,287.92,291.15,289.18,284.53,286.73,288.82,284.52,295.4,282.09,278.029906542,279.15,277.807939961,273.775429515,279.54,294.547451885,300.151115406,298.409458863,297.436542443,297.436581999,300.686109646
2014-03-03 02:00:00,274.16,281.8,287.57,279.68,284.82,288.54,288.65,289.87,281.57,268.14,276.07,266.5,275.16,265.74,253.89,260.15,258.74,274.15,264.15,287.87,260.36,287.64,290.15,294.72,264.52,258.15,273.84,274.69,259.62,274.25,282.963,287.15,288.938,290.763,290.763,287.15
2014-10-19 11:00:00,287.41,282.955666667,286.005666667,285.255666667,281.989,286.105666667,281.514,287.230666667,281.205666667,275.747333333,292.039,285.122333333,290.847333333,276.964,278.205666667,274.789,279.014,278.672333333,273.222333333,282.314,275.397333333,292.347333333,281.505666667,291.380666667,279.389,275.514,282.697333333,284.33,278.0,283.914,293.955,300.05,302.69,300.15,300.15,292.364
2015-02-08 05:00:00,281.932,282.478,288.286333333,283.269666667,284.219666667,283.878,287.519666667,283.311333333,276.928,277.161333333,285.211333333,288.169666667,285.661333333,283.019666667,267.661333333,284.511333333,274.569666667,283.478,281.803,278.678,271.444666667,281.853,282.019666667,289.203,276.644666667,266.828,269.178,268.557,257.85,270.494666667,285.85526491,286.008052953,283.568088994,289.642943443,287.871388134,285.819666667
2016-10-07 13:00:00,284.158,284.758,283.608,285.358,282.508,284.058,278.258,289.958,280.708,276.208,294.51,293.06,292.86,280.66,278.658,289.36,291.66,287.56,288.01,291.21,289.76,297.36,291.91,298.81,293.658,291.858,280.41,284.56,292.858,285.81,301.16,300.06,302.21,297.56,297.56,299.81
2013-04-22 23:00:00,282.17,284.71,299.62,283.39,299.46,293.65,304.91,306.43,295.2,288.39,299.85,294.32,296.32,292.09,281.11,289.63,284.88,292.48,285.63,291.94,279.97,291.98,289.05,298.43,284.08,277.45,284.26,283.35,279.48,281.24,283.9,287.435,283.15,289.0,282.04,283.17
